doc_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
5630067,0.00015339788293289132,0.0001445375802025825,4.166994691091196e-05,0.0001876787402884561,0.0004912881761622031,0.00025767481410223967,5.609986883129444e-05,0.0006703682366470898,0.0003705567359818418
5630102,0.000394989283894766,0.0006261016599477245,7.746423769815648e-05,0.0005200881023883041,0.00037113085380368124,0.0003876891867930892,7.133655421832208e-05,0.0008065252372521756,0.0003171579364101239
5630129,0.00030206265104068146,0.0006409790323485713,0.00031353692283774866,0.0003018361665556223,0.0004369976826073039,0.00040816717684849627,0.0002302554389248333,0.0008739279834481744,0.0005567795609988927
5630156,0.0003522020887898236,0.0006838866996568713,0.0002952576873992665,0.0005533280031977307,0.0005294880938029053,0.000798236246452344,0.0001230884093780863,0.000853285115925353,0.00017655996648622258
5630162,0.0008441593562463122,0.0015618457991277619,7.28889600769461e-05,0.0014592171100258598,0.0007205422183707321,0.0006579255282125863,0.0006236187712158758,0.0008280343810542878,0.0003445042032832587
5630206,0.0002678143480279174,0.006365944917867417,0.0002678143480279174,0.009959245692189297,0.0042289914861562295,0.0003609633902877776,0.004496102766510723,0.004676153522139409,-0.005340102139967913
5630957,0.0005153189108447933,0.0004790043329454303,0.00023309789325190125,0.00028406392261411215,0.00025116440730769523,0.00026478424310534944,0.00023759279569753443,0.00232174426985644,0.0016400431182980342
5631469,0.00019423516600000187,0.00030581953062596535,0.0001389600603644442,0.0003481075473179087,0.00042199332059529744,0.0002829975452922649,0.00016343363679699043,0.000466298846232185,0.00017500562651797733
5631577,0.0010791263523385552,0.0016811745333571379,0.0008813309804726073,0.0007857395004888318,0.0005323618026380987,0.0016452661797202166,0.0001584362083630277,0.0010795227579930185,-0.001211963330299705
5631653,0.00021457820946591306,0.00026764544888830235,0.00015812709074767718,0.0005851212773903756,0.0006322718503177754,0.00034362978297441314,0.00013389623618198943,0.0009317981469194153,0.00046715008358879593
5631823,0.0002627276249733165,0.00012730883728616973,2.289334018668357e-05,0.0005008888534685065,3.783724285148709e-05,0.00020807377927775918,3.783724285148709e-05,0.0008594271286950109,0.0002635123071035711
5631825,2.204605916795724e-05,9.0257300973137e-05,3.214718185792471e-05,0.00035732129202189133,8.271319398427566e-05,0.0001129931787502274,0.0005360975464931901,0.0002715224855712987,-0.00031239811378220835
5631831,0.0009452852541226921,0.00089060681398011,0.00041246315303252324,0.0008197776676340481,0.0007635711402786997,0.0004597664233725296,0.00038256227009297785,0.001006066427228619,-0.0004088548481090774
5631855,0.00016090827334943935,0.0005371709958605233,0.000252477792448444,0.0004462255514812726,0.0003763293052936663,0.0004254299234675236,0.00018777991115274568,0.001106896115176022,0.0006890773913458037
5631970,0.00017189260080603195,0.0004411565506874873,0.00019527778361658378,0.00045566929417470604,0.000663260910617525,0.00020286521973917517,0.000126201042339966,0.0011717280042162117,0.0008890255834421962
