doc_id,T0,T1,T2,T3,T4,T5,T6,T7,T8,class
5634133,0.013448749211778806,0.7498129985774152,4.5846278406344874e-05,4.584823831435376e-05,0.0014979698244225613,4.5849807980951745e-05,4.5853374654336305e-05,0.23501103138456234,4.585330246493933e-05,T1
5670915,0.0504888739367211,0.00017726942181919137,0.7521489289199297,0.1962985411373743,0.00017723968620131855,0.00017729433488315708,0.0001773065068060123,0.0001772570411738456,0.00017728901509154793,T2
5692184,2.7833947531892672e-05,0.7322916112167647,2.7835368844837218e-05,0.145697455021536,2.7836858609588578e-05,2.7833535832719662e-05,2.783236728999871e-05,0.12184392895330319,2.7832730286953052e-05,T1
5690688,0.00011771117319730765,0.013678063905921661,0.012561050556297425,0.5975752699728208,0.00011766451957433717,0.00011766077151897994,0.3345084632887789,0.04120648096785806,0.00011763484403253075,T3
5684434,0.00010418133846780613,0.00010420065960909834,0.6467796673403026,0.33590671039716097,0.00010417943492522068,0.00010417583478538577,0.016688525967078708,0.00010418521415670496,0.00010417381351356147,T2
5673288,9.363335191343148e-05,9.364039650470557e-05,0.17049927016945185,0.6321325774215674,9.364118094269734e-05,0.19680630690584064,9.366113517739122e-05,9.362588003083698e-05,9.36435585711209e-05,T3
5614882,0.00025787732592491363,0.00025790568636312725,0.06561176229443477,0.05166339646063583,0.00025786480262058426,0.06110735283627406,0.8203278380474093,0.00025800562160839226,0.00025799692472897365,T6
5666469,0.0001603842411265126,0.5439084671814465,0.00016040760104900082,0.0001603945792844753,0.0001604177278191408,0.13780590060675918,0.00016044130973660124,0.27569600150638107,0.041787585246397536,T1
5655071,4.1299059687491405e-05,0.5766716255670086,4.130091082549453e-05,0.0498905170167841,0.006034385057304559,0.004269382258329516,4.1301089028800245e-05,0.056430959562600747,0.30657922947843075,T1
5651341,0.036569605522561235,0.003460602297151459,5.873117802841464e-05,0.2558795077113354,5.8710584144720305e-05,0.0043845944943418135,0.699470802102482,5.873354772631947e-05,5.8712562228668206e-05,T6
5625552,0.00012720884832467477,0.096507466595513,0.00012721063720596277,0.18738547907192052,0.00012719366218117865,0.00012721736554454513,0.2341580641790962,0.08673426885258348,0.3947058907876306,T8
5691898,0.004548586570255983,0.18778364177954823,0.6835566939283465,1.2360297462787456e-05,1.23554000869499e-05,1.2355710565278823e-05,0.12404929283773561,1.2354491111519974e-05,1.235898488715159e-05,T2
5600831,0.002778719920806442,0.9777652960538069,0.002779261477532247,0.002779942124721724,0.0027792658600887302,0.002778900736567741,0.002780211902392697,0.002778276110617361,0.002780125813466129,T1
5612883,0.002605849579240027,0.4237330161827126,0.034654536694676864,1.2758882938369967e-05,1.2754292146484998e-05,0.0007615886883935817,0.48206068375256694,0.04669891715544685,0.009459894771878337,T6
5692175,0.00014980676512616758,0.7718045572882374,0.0023450536431387603,0.00014980648095886263,0.00014980752153145963,0.00014980452671830227,0.0001498294267039768,0.0001501743824606447,0.22495115996512438,T1
5703920,0.05439560590317445,0.2989064784702327,0.10400041424644252,0.1572883942991148,0.0001243429593307425,0.00012437486511581686,0.20389200171291114,0.1564331774357637,0.024835210107914035,T1
5657756,5.688392920112776e-05,5.690367277804555e-05,5.690913315267081e-05,5.691197612966772e-05,5.690936682379112e-05,0.19887615933354172,0.5411490276706806,0.2596333991237997,5.68957938926865e-05,T6
5687687,0.00015208430699441736,0.1556281435109173,0.0858356893976126,0.00015207431448665862,0.0124286433156913,0.0001520675524251224,0.7453471735922396,0.0001520478795021839,0.00015207613013084863,T6
5675706,4.858565930767939e-05,0.03682009534890772,4.859785447018069e-05,4.858445054443883e-05,4.858006039806858e-05,0.6781884737994073,4.859039007961195e-05,0.28469989116649513,4.860127038974815e-05,T5
5629870,4.287197595763277e-05,0.15599659700100382,0.001459282436743421,0.05444081590770433,4.285660874764931e-05,0.10098774307797936,0.5767422789434195,0.023964065148228145,0.08632348890021625,T6
5627895,0.00013330301632686253,0.40348478874888155,0.04293552072299446,0.33379977977829256,0.06445906164540437,0.0001333007585986917,0.062143015159737816,0.00013325807770092803,0.09277797209206283,T1
5703649,6.348638847226326e-05,0.013066906913403838,6.348992486147663e-05,0.7511224211457838,0.0023389298542765514,0.037947636328038145,6.349065745033159e-05,0.004655592236936792,0.1906780465507767,T3
5667780,9.692541892891133e-05,9.690559909841262e-05,9.6936524912788e-05,9.695136731848042e-05,0.9700937029784804,9.69125602878833e-05,9.693356996018059e-05,0.029227799445331933,9.693253568099431e-05,T4
5699328,0.0002350113761707879,0.8020922179314182,0.00023507571587562842,0.16568454072006375,0.00023502066681504476,0.0002350180365607325,0.030813154774850228,0.0002349499454349315,0.0002350108328108216,T1
5625121,5.244612665181159e-05,5.247186469709376e-05,0.0058853335549318726,5.244862698491902e-05,0.9937474313395578,5.2464826064063674e-05,5.2470039108301894e-05,5.2463349935660556e-05,5.247027206849513e-05,T4
5692516,0.0002498346030633315,0.10385011736432025,0.15560937613228654,0.0002498265408452895,0.2981353797602924,0.08082661424256962,0.34297660864481977,0.00024980568409610824,0.017852437027706634,T6
5699488,0.00016471530122473828,0.5085560429701035,0.00016471095900148644,0.2961717161692079,0.00016465340761883767,0.17405389103347377,0.00016467949356421794,0.00016465129705394904,0.02039493936875165,T1
5633800,0.00023253786761249294,0.505122315345828,0.00023254728980060677,0.00023260224056275103,0.009203250317244237,0.00023261598818421141,0.45249588235010585,0.032015638806576874,0.000232609794084952,T1
5618182,9.64801113022591e-05,0.9949102558060112,9.649453296514873e-05,0.00441427595898279,9.648211257161093e-05,9.650413025443211e-05,9.65202558396298e-05,9.647343643786309e-05,9.651365563503731e-05,T1
5623579,0.0002287008940810662,0.00022881125145791695,0.00022879568529510913,0.011081841688105222,0.009115892871352187,0.00022877842813091246,0.5432095365393147,0.0002286793115893158,0.4354489633306735,T6
5600553,6.064400554184818e-05,6.0644006437841556e-05,6.064861055718516e-05,0.4184453075652808,6.0639573814013896e-05,0.042639303749033144,0.33684851024869,0.20176365965229023,6.064258835488168e-05,T3
5683605,5.678847815559937e-05,0.041767949078425196,5.681220374959835e-05,0.32846190888833343,5.678991062238814e-05,0.0031052969824513998,0.32929444552622833,0.18019275525572725,0.1170072536763068,T6
5619432,1.8471660131765254e-05,1.8472877141256643e-05,1.8470867397941055e-05,0.10569138743786899,1.8467233219158342e-05,1.847162937271949e-05,0.13429083463381924,0.04870569010286121,0.7112197335581877,T8
5597312,3.1473006168589424e-05,0.966684729995462,3.1456534982629565e-05,3.145816828997709e-05,0.002651179779665814,0.012817284295438285,0.004646380315993204,3.145375629620921e-05,0.013074584147703367,T1
5675663,0.020467161890715832,0.055156158453003354,0.00011255268104430478,0.08649680767146464,0.011545411084330716,0.05094240495602259,0.22570157531507895,0.00011250651736916573,0.5494654214309705,T8
5685270,0.011144957505272824,0.00022645049311721265,0.0002264050016996686,0.05876912013968177,0.0002263384798244318,0.11549702552049104,0.8134569831789689,0.00022635408464417666,0.00022636559630004967,T6
5662478,0.0002002697526497545,0.9534094301717597,0.0002002918868140773,0.00020027516118656857,0.00020035737903932412,0.00020031001519374937,0.04518833648832394,0.00020026102485088692,0.0002004681201821006,T1
5596743,5.844847729397624e-05,0.11640048964287017,0.5524243864113334,0.33082440312608774,5.843706018333761e-05,5.845917112597966e-05,5.846284232637202e-05,5.8461512521415344e-05,5.845175625765703e-05,T2
5691664,7.551514434154424e-05,7.551377965786109e-05,0.6691672183925088,0.3303041986855949,7.55031860036611e-05,7.55186013014191e-05,7.551890831302074e-05,7.550397800681654e-05,7.550932427203033e-05,T2
5690103,4.485260853776195e-05,0.08249385031721498,4.4860748059509486e-05,0.04290728354450099,0.27763496836956464,0.09421180686349381,0.2581447514733268,0.025471336325197876,0.21904628975010348,T4
5612908,0.28322415879754703,0.03872601286133391,0.09487650276805064,0.04132718197686715,7.421286263560795e-05,7.421233710619632e-05,7.422289469418214e-05,0.517386103759627,0.024237391742138268,T7
5608843,4.022930026549766e-05,0.09933746467248436,4.0225411541146615e-05,4.0240525113255566e-05,4.022596718675491e-05,0.7225526348401882,0.027865038860865127,0.15004370465587566,4.023576648012885e-05,T5
5634017,0.00013378440584684457,0.7453696951340686,0.00013377207200947582,0.00013378713592246478,0.02971400594121868,0.00013380636187248186,0.17303733988599626,0.021942332771028004,0.02940147629203723,T1
5642296,8.784660747211386e-05,0.2839076411494066,0.003972787353430529,0.05119628043351731,8.780765742139335e-05,0.16479359840841176,0.35862133450072575,0.1372448785543031,8.782533531151787e-05,T6
5644513,0.002623709617041882,0.03107401895930192,6.218901130770396e-05,0.10391604002046177,6.216837040513662e-05,0.07512850359625149,0.10446330954415753,0.5907107824308492,0.09195927845022328,T7
5696439,9.324258740212453e-05,0.03834115856819412,0.17806926753324243,0.46955753119216814,9.32558563195479e-05,0.06577471078460864,0.15140731067854965,0.09657025135637881,9.327144313657577e-05,T3
5704017,3.837779382943091e-05,0.3661737662119066,3.83857812104533e-05,3.838179940816318e-05,0.09177511121922281,0.4098797745690348,3.8400651352567665e-05,3.839081560634176e-05,0.13197941115842868,T5
5687355,0.07912082771806705,3.1735157311609946e-05,0.4733406747098683,3.172318731821716e-05,3.1726080515025474e-05,0.001518128753052726,0.37169358281331794,0.07419986744279532,3.173413775380698e-05,T2
5671139,3.937145767035039e-05,0.005973641403158349,3.937221496611216e-05,0.25295006617714405,3.937352885779743e-05,3.937706120557224e-05,0.07901957030429942,0.6618598526908459,3.937516185246989e-05,T7
5684924,0.00013947288057759754,0.379306375804016,0.00013950299143193062,0.047876123742989614,0.00013947426957368694,0.571980576864859,0.00013951669928109045,0.00013947113820779106,0.00013948560906339416,T5
5602753,6.894083114573199e-05,0.019209237625134306,0.19380897239721437,0.13679263225095925,6.89217898592447e-05,0.4260317398600849,6.892817890483646e-05,0.22388170083570053,6.892623099679196e-05,T5
5652871,6.561801368373449e-05,0.5154753241397635,6.5622012955061e-05,6.562130859878333e-05,6.561084509841249e-05,6.56203814121315e-05,0.39414988216511637,0.0899810881161157,6.56130172562473e-05,T1
5689584,0.045893930504400667,0.033853950239289846,4.5829630618141566e-05,0.02861747892701879,4.58159514003184e-05,0.8784280605336342,4.583178337679916e-05,0.0032254495917113774,0.009843652838549915,T5
5699268,0.0024540577530025288,0.06980593356567376,2.1356549419805496e-05,2.1354205737796356e-05,0.45501296420922543,0.20651588780751903,0.0381562004146962,0.22799088812828014,2.1357366445360407e-05,T4
5615380,0.023686416803006025,0.31700166436071664,0.036683521445073676,0.46749278676901446,0.0006494739533953909,0.010213249722487624,0.14347812471035107,1.186075334888693e-05,0.000782901482606197,T3
5625579,7.660973210108162e-05,0.4776390436215162,7.660690420383249e-05,7.661259542628135e-05,0.15126204393236514,0.169566299013108,0.20114953982476916,7.66281168539155e-05,7.66162596563805e-05,T1
5640403,8.806102564945252e-05,0.2037691139809582,0.47860682447654923,0.14301422089231836,8.799613341120548e-05,0.14260135627656953,8.801976639589026e-05,8.80000504451584e-05,0.03165640739770296,T2
5626407,0.000783201541582362,0.0007830325948966257,0.0007833571673103277,0.1444762269985134,0.06657468882766401,0.0007827063320095399,0.7842511875595399,0.0007827211694595773,0.0007828778090243259,T6
5704015,2.009906042936358e-05,2.0095656418662163e-05,2.00982703068031e-05,0.04259793354574983,2.0093172142360376e-05,2.009535508186842e-05,2.0102068391975915e-05,2.0091783195214673e-05,0.9572613910882839,T8
5664069,0.000134856633375575,0.00013478862401871463,0.26132187574681215,0.19859847270655398,0.018179862347204978,0.00013477518972088048,0.00013479289968805806,0.05502540243237307,0.46633517342025266,T8
5682442,0.0171466679003259,0.01216274779063361,0.0036135992534996903,0.021090314702239283,0.006986676212281138,0.1351450033554516,0.4002830062823307,0.21214942230286749,0.1914225622003705,T6
5596993,4.058502507106671e-05,0.14132623814106274,4.059536221302743e-05,0.017329273862964477,0.004426921486048069,0.20321435582623965,0.5059877624700844,0.01630622919499194,0.11132803863132479,T6
5692501,5.061436696640233e-05,0.15202075435978796,5.061959693935571e-05,5.062504097972673e-05,0.5167980820996455,5.063080641829412e-05,0.3308774267017095,5.0609296870609546e-05,5.0637730682573884e-05,T4
5604306,0.03463195135241885,0.10125971145834389,0.00016156085247440876,0.00016160151078342403,0.00016159762802567682,0.00016156824616322222,0.8409128965295855,0.022387558227381893,0.00016155419482328942,T6
5652713,1.9734054638472133e-05,1.973558723884991e-05,1.9733519027787955e-05,0.10252945432293764,1.9728788213705898e-05,1.973397468328132e-05,0.1486115023944644,0.039924059106354624,0.7088363182524412,T8
5649070,0.005796498299193082,0.3231483046598926,0.01949825280373321,0.009831614590472472,9.908954208502961e-05,0.6085359189732447,0.032892157467323,9.905389318532605e-05,9.910977087062713e-05,T5
5680508,0.0058342499778351225,7.885781049973232e-05,7.883353361171914e-05,7.884811378277648e-05,7.883677508556118e-05,0.6688419323998174,0.22520229975310338,0.09972730521060838,7.883642565582507e-05,T5
5651363,9.226811303372723e-05,9.227705962926464e-05,9.228025425761779e-05,0.06986089144772568,0.06067408791172222,0.07915835163359101,0.44000063331703915,0.31262640932240654,0.03740280094059474,T6
5673367,6.980101220727724e-05,0.21701274411166138,0.0019868042233377975,0.12046662504575309,0.0014296949035263594,0.019303266247002345,0.32516606974403567,0.04098391511797343,0.2735810795945027,T6
5617490,0.00964499254822652,5.707290082565172e-05,0.00541251203638539,5.7079129026823724e-05,0.00585272818345677,0.03985058996376437,0.15255110850809425,0.3669698772261585,0.41960403950406183,T8
5692158,6.691638186557243e-05,0.05799588569670554,0.07877292897792029,6.693115169021669e-05,6.693432516276582e-05,0.14168955890627094,0.5051842404683058,0.1429759731385397,0.07318063095353926,T6
5680474,1.060019016467597e-05,1.060034624363264e-05,1.0600040296010061e-05,1.0600676377943725e-05,1.0598652164382977e-05,1.0600675436552185e-05,0.9511673831856796,0.0316015446189043,0.017167471614732827,T6
5609156,0.00011554771048606998,0.12253086034932087,0.00011554695771558152,0.00011558309301425198,0.009827738469147728,0.040011943136159106,0.7619092064918339,0.00011558672880785543,0.06525798706351468,T6
5673364,0.00010143825754569805,0.00010142494717419479,0.00010142092151124996,0.2853504227103059,0.00010141754070256716,0.48292265110285715,0.21947804394570042,0.00010142521515474965,0.011741755359047942,T5
5638492,0.1021865411635586,0.13201089675477876,0.16744227509058104,0.5183017165717116,2.1980278918941308e-05,0.025897142041127877,0.05409549727314414,2.1972481962245106e-05,2.1978344216927248e-05,T3
5600843,0.04325791696435311,2.0102569255873927e-05,2.010764855655375e-05,0.4444121792969982,2.010193783667178e-05,0.04496738369843,2.0102259815844696e-05,0.3923088496812284,0.07497325594352526,T3
5644517,0.05610410168038222,0.2545940349159978,0.14893747686996794,0.00014725462464484665,0.00014722480992984164,0.10494506324222772,0.00014726434664663545,0.4234155840811998,0.011561995429003148,T7
5666290,0.00012057441463960302,0.08121917763456189,0.34138623355389774,0.00012058364139994884,0.00012055119515623887,0.3558676562490324,0.00012060473025824297,0.17133816374846308,0.0497064548325908,T5
5696883,0.01364343915271542,1.8133546425570865e-05,0.1044179929790996,0.6340153278664463,1.813338734689658e-05,1.8137696187225537e-05,1.8138770838854815e-05,1.8137466074549136e-05,0.24783255913486574,T3
5601090,0.00011862039770129898,0.00011865039665288573,0.00011864918731937077,0.1578753875068037,0.0001186614786760861,0.17652036113086478,0.39046198328152687,0.038492541216847045,0.23617514540360793,T6
5640555,0.048262435215824476,0.9511695903537701,8.11541284923923e-05,8.114467810997415e-05,8.112006718133032e-05,8.113926126386235e-05,8.113390756209877e-05,8.114035241999672e-05,8.114203537568592e-05,T1
5667110,0.00041798265927093327,0.0004179622857285661,0.199088704622646,0.0004181189136394251,0.007974453556657445,0.0004178143426130578,0.7904290497361253,0.0004180657430134484,0.0004178481403059726,T6
5598350,5.931426990422236e-05,0.0123746600924457,5.9321287819612765e-05,0.08480177761169275,0.49124897048094124,0.3739245838275033,5.933159168000191e-05,5.932401136781206e-05,0.03741271682664545,T4
5684699,8.859180211185226e-05,0.004625690388380418,8.85993240831232e-05,0.10640460772722966,8.855315107271267e-05,0.11209298741686276,0.6431090004488528,0.07196755344075315,0.061534416300653594,T6
5642250,0.00021923425229582007,0.12655700550547755,0.07854512768982841,0.09744192331761721,0.00021926455660164248,0.02695124861421938,0.6696276830428274,0.00021924951182016467,0.00021926350931241112,T6
5600262,0.0002543707728878032,0.00025439973685496137,0.9765952796111805,0.005171920943509732,0.000254326421502972,0.007603951392397264,0.00025441051487039626,0.009356971502936075,0.00025436910386012,T2
5664199,0.23016485663488853,0.04582215978097186,0.0083194773663511,0.7149215539202971,0.00015440282150982608,0.00015442841590725698,0.00015440035301894718,0.00015434470675732692,0.00015437600029817082,T3
5659766,0.02637855397192872,0.08625898240328875,6.279568439907181e-05,6.28058037070573e-05,6.279545333278372e-05,0.8869856487424812,6.280379779114296e-05,6.280647492378153e-05,6.280766814734088e-05,T5
5615303,0.00011400338351043473,0.0242733192961594,0.00011404038683183654,0.8252625106839311,0.0001140310435583261,0.00011404967584209612,0.011641333244830736,0.13077874026236858,0.0075879720229674215,T3
5652581,0.25069089570570685,0.05051946665783371,8.750768166042998e-05,0.05142013216119977,8.749698385050132e-05,0.6331504040439249,8.746592289936526e-05,0.013869150411145099,8.748043177956108e-05,T5
5636326,6.840891243165325e-05,6.84321390747481e-05,6.842828435373208e-05,0.08678280369014654,0.008363533519423906,0.1918611084083015,6.842907536006415e-05,0.4376242092305683,0.27509464674033957,T7
5596746,0.02959260875347226,0.9690681183074846,0.00019130160786095642,0.0001912752330999441,0.0001913263368836649,0.00019136108022650643,0.000191343390457679,0.00019129791610662038,0.00019136737440771546,T1
5699246,0.00010843959957057483,0.10576466341578755,0.019189128428813228,0.00010846395674981355,0.00010854755875235564,0.00010846761829296471,0.6734344000487601,0.20106940756849542,0.00010848180477790051,T6
5644662,0.00010700708081766026,0.035670631563562157,0.013465838526715882,0.07809411832088088,0.0001069987593133714,0.00010702138920297656,0.34197638494741855,0.13155640204419067,0.3989155973678979,T8
5684929,9.501101024380715e-05,0.25022341613641313,9.501684369080025e-05,9.502664123032388e-05,9.499449749942716e-05,0.4072364457827406,9.503320286146616e-05,0.18321932612227243,0.15884572976304803,T5
5621889,5.9834317721950335e-05,0.9597497527619757,5.98395755201521e-05,5.9839671769497404e-05,5.985219846745292e-05,5.983967845288818e-05,5.9851983463744205e-05,5.981762184788263e-05,0.03983137219078056,T1
5630057,0.031125642603071654,0.2976977645147837,0.4089817741147823,0.13237030460034985,0.020037151392546033,0.00016763068728446016,0.10928447546594203,0.0001676177602417762,0.0001676388609981966,T2
5696877,3.6708710285093215e-05,3.671395035131384e-05,3.670766872275404e-05,3.671531579694459e-05,3.670321574417268e-05,0.9997062931961825,3.671116490515271e-05,3.671622507548298e-05,3.673055293657313e-05,T5
5649067,0.00014239366588952897,0.0001423763191824093,0.0001423676313695402,0.014665984202863209,0.0001423540836353559,0.26314905832654584,0.07280921968631894,0.024402826712409165,0.624403419371786,T8
5691895,4.9211197982849746e-05,0.5454424196922062,0.03832603739778648,4.921172160922909e-05,4.921400219681597e-05,0.011338640024022212,0.318907918174299,0.006335271808961908,0.07950207598093549,T1
5666466,0.00011953530442323323,0.07947348660517531,0.00011954149498486348,0.00011956849183803034,0.00011953152321849298,0.7516348993220798,0.16597616322731434,0.00011954729259361188,0.0023177267383723533,T5
5628328,5.064179387816757e-05,5.064662943056807e-05,5.063769180517317e-05,5.063986192867642e-05,0.43944262073192647,5.0652529242598574e-05,0.33675004516093066,0.2235034734218749,5.064217898276951e-05,T4
5675510,0.0001488079057382336,0.9361078535052136,0.0001488205202891605,0.00014879748825757534,0.0001488245564392609,0.00014880216078103585,0.00014880605687470826,0.06285048783522892,0.00014879997117742867,T1
5594775,0.00028569181120630317,0.000285770015605455,0.00028573103039301645,0.0002857373879509068,0.22516886445460413,0.0002857617920663853,0.7033897288579543,0.00028578629800431546,0.06972692835221508,T6
5659724,0.0003028525752030385,0.9890346498132819,0.0003028709798166937,0.0003028793224606224,0.005670213271068426,0.00030284514263486143,0.0003028543217713551,0.0034779714727033034,0.0003028631010597757,T1
5616033,0.00031222137878222364,0.9975015226039111,0.0003123164702399024,0.0003123806031453357,0.0003123091966472231,0.0003123372512167479,0.000312338510254903,0.00031220707162461135,0.0003123669141778791,T1
5703959,8.85025002635418e-05,8.85046660770077e-05,8.850301806831495e-05,0.03247253128644348,8.851791527311353e-05,0.20355867860495325,0.19713079912905837,0.42490822381093196,0.14157573906893092,T7
5616031,3.760248507945904e-05,0.6265981899270451,3.760173548169964e-05,3.75938018707604e-05,3.7598332744769795e-05,0.02017425926255457,0.3417864955637022,3.760754473837883e-05,0.011253051346783028,T1
5598510,6.277011006595687e-05,0.23296865383823687,0.0020703342734936067,0.0651363334478203,0.007040562430516038,0.3540225219070223,0.014793717033776889,6.277188607752427e-05,0.32384233507299054,T5
5664058,0.02068519490205563,0.5533012193280296,0.020682056330292874,0.049705613929412286,0.00011457322047432165,0.25832941518682245,0.0001145990836557415,0.00011457795711059318,0.09695275006214663,T1
5664066,6.819045284648951e-05,0.048938419292771804,0.023610154584835674,0.14388525436723215,0.01911484738140392,0.012008641844429128,0.43119331440768455,0.04967999248653869,0.2715011851822577,T6
5627939,0.00013378644763818343,0.0001337743778003591,0.000133764637767597,0.00013381000471580985,0.00013373273276522414,0.9989298721375462,0.00013375970309491584,0.00013374163284156097,0.00013375832583014855,T5
5675784,4.773515521250094e-05,0.7611787899611484,4.774228100355778e-05,4.773737467822582e-05,0.004851469532217919,4.773791984869843e-05,4.773684405627998e-05,0.23368331566798733,4.773526384695046e-05,T1
5640453,0.0003063446004559727,0.7196975628090982,0.10643885691671032,0.01065341545443708,0.00030614696777215384,0.00030628908670660344,0.09033255484408353,0.0003061483988845172,0.07165268092185152,T1
5656933,5.721377723209655e-05,0.12897989949420624,0.22231113654295503,5.722412878578157e-05,0.020029614780164826,5.721932713355909e-05,0.5579754519710427,0.06741594377449305,0.0031162962039868103,T6
5687208,3.538797682059585e-05,0.07162020300994165,3.5395783820417625e-05,0.042358655746670554,0.29169139327806454,3.539295477985738e-05,0.5755128303591688,0.008706998007613445,0.010003742883120234,T6
5682006,0.00030042130724390966,0.5769356933095866,0.0003005425212485039,0.00030051191099919123,0.0003004709715085863,0.1679599489234333,0.25330160967979704,0.0003004057928685713,0.0003003955833143421,T1
5592610,5.0039981732190774e-05,0.6568653838058217,0.13528808437966613,0.03427025568094781,5.002322194664611e-05,5.003671125289069e-05,5.002971313455769e-05,0.01915478921769106,0.15422135728780698,T1
5680515,0.05038357032686957,8.42829647090274e-05,0.11077467715905094,0.05731289268795291,8.430412272895639e-05,0.04396120727085228,0.1872926435688021,0.4429261355100855,0.10718028638894875,T7
5640103,0.003586290485521745,0.2563944278113341,0.0035859327606026317,0.003587126075997966,0.0035869286511476437,0.0035868201126852224,0.0035860879833547908,0.003585858374041091,0.7185005277453147,T8
5636144,7.82278743795932e-05,0.15848389041622304,7.82339434071805e-05,7.824427842946272e-05,7.823831420837855e-05,7.824618467180608e-05,0.043522762621454714,7.823511599909946e-05,0.7975239212512267,T8
5631577,0.0057952597714765915,0.00010196348684641348,0.5294264530075169,0.46416652672502096,0.00010196513897268344,0.00010196530202806253,0.00010195631043866282,0.00010195432169021474,0.00010195593600932222,T2
5630023,0.00022985578030372864,0.00022971031046080102,0.07187020367205003,0.3698219578652572,0.0002296900088149955,0.15524599974581768,0.05095608806174877,0.04450988993043661,0.3069066046251102,T3
5626629,0.0013853415556095486,0.3952405312842683,0.04462590423016842,0.0115982679131521,0.19452576304263797,0.06613325941173041,0.28641371865898746,3.8602647801803154e-05,3.861125564406037e-05,T1
